image,caption
3737539561_d1dc161040.jpg,There are two kids in swimmies playing outside next to some trees .
3737539561_d1dc161040.jpg,Two boys with long blond hair are climbing on a hillside .
3737539561_d1dc161040.jpg,Two boys with water wings climb a tree .
3737539561_d1dc161040.jpg,Two children posing for a picture wearing water wings and sitting on a rock .
3737539561_d1dc161040.jpg,Two little boys are sitting on a clump of dirt .
375171241_0302ad8481.jpg,Many people wearing silver leotards are riding bikes on the street .
375171241_0302ad8481.jpg,Several men in silver suits are riding bicycles across a street .
375171241_0302ad8481.jpg,Three people in reflective clothing riding bikes .
375171241_0302ad8481.jpg,Three people in reflective white on bikes .
375171241_0302ad8481.jpg,Three people in silver suits are riding bikes in the city .
375392855_54d46ed5c8.jpg,A woman in a yellow and black outfit is skiing .
375392855_54d46ed5c8.jpg,A woman skier in yellow and black races down the slope in front of the snow-covered trees .
375392855_54d46ed5c8.jpg,A woman skiing down a slope .
375392855_54d46ed5c8.jpg,A woman snow skiing in a yellow jacket and black pants .
375392855_54d46ed5c8.jpg,The woman in the yellow jacket is riding on snow skates .
379006645_b9a2886b51.jpg,A black and brown dog is running between two cement barriers with snow .
379006645_b9a2886b51.jpg,a dog runs down the cold aisle .
379006645_b9a2886b51.jpg,Black and tan small dog walking with perked ears .
379006645_b9a2886b51.jpg,"The black and brown dog walks toward the camera , in an enclosed , snowy area ."
379006645_b9a2886b51.jpg,The brown and black dog is running through a snowy street .
380041023_0dfd712ef1.jpg,A brown and black dog runs through the leaves .
380041023_0dfd712ef1.jpg,A brown dog is running .
380041023_0dfd712ef1.jpg,A brown dog with a red collar jumping across a leafy lawn .
380041023_0dfd712ef1.jpg,A dog with a brindle-colored coat is running across the yard .
380041023_0dfd712ef1.jpg,The brown dog is wearing a red collar .
384465575_31294122c0.jpg,A man and a woman are biking on a sunny day .
384465575_31294122c0.jpg,Man and woman cyclists ride pass signs on rural road .
384465575_31294122c0.jpg,Two bicyclists ride down a hill .
384465575_31294122c0.jpg,Two friends bike down a hill .
384465575_31294122c0.jpg,Two people are riding their bicycles on a dirt road
384577800_fc325af410.jpg,A brown dog carries an object in its mouth on a snowy hillside .
384577800_fc325af410.jpg,A collie running through the snow .
384577800_fc325af410.jpg,A Sheltie dog carries a white-colored toy in its mouth as it walks across the snow .
384577800_fc325af410.jpg,Dog with a toy in the snow .
384577800_fc325af410.jpg,The dog wades through deep snow with something in its mouth .
385835044_4aa11f6990.jpg,A girl wearing a brown jacket and blue jeans has on some white headphones and is walking .
385835044_4aa11f6990.jpg,A girl wearing earphones walks past a traffic cone .
385835044_4aa11f6990.jpg,"A woman in black and red listens to an Ipod , walks down the street"
385835044_4aa11f6990.jpg,A woman wearing headphones is walking past a road cone .
385835044_4aa11f6990.jpg,A woman wearing headphones walks down the street .
386655611_1329495f97.jpg,A black dog carries a huge stick in its mouth .
386655611_1329495f97.jpg,A black dog is carrying a huge stick whilst walking in the snow .
386655611_1329495f97.jpg,"A dog carries a huge , snow covered stick ."
386655611_1329495f97.jpg,A dog carries a very large tree branch in the snow .
386655611_1329495f97.jpg,The brown and white dog carries a very large stick across the snow .
386656845_4e77c3e3da.jpg,A black dog and a brown dog are standing next to each other in the snow .
386656845_4e77c3e3da.jpg,A little tan dog is in confrontation with a large black dog in the snow .
386656845_4e77c3e3da.jpg,A scruffy golden dog meeting a black Doberman in the snow .
386656845_4e77c3e3da.jpg,Two dogs in the snow .
386656845_4e77c3e3da.jpg,Two dogs standing in snow .
387078972_514a38dc33.jpg,A dog walking along the side of a house in the snow .
387078972_514a38dc33.jpg,A white dog is walking by a building in the snow .
387078972_514a38dc33.jpg,A white dog next to a basement window .
387078972_514a38dc33.jpg,a white dog walking on some rocks along a house in the snow .
387078972_514a38dc33.jpg,A white dog walks in the snow
389643437_9a9830a3ba.jpg,A girl in a white cap eats a slice of fruit next to a girl in a blue cap who is eating chocolate .
389643437_9a9830a3ba.jpg,One young girl eats fruit while another eats chocolate .
389643437_9a9830a3ba.jpg,Two children taking in a snack .
389643437_9a9830a3ba.jpg,Two girls sitting in the grass wearing hats eat snacks .
389643437_9a9830a3ba.jpg,Two girls with baseball caps are eating a snack outside .
390671130_09fdccd52f.jpg,A black and white dog stands on the grass with a baseball in his mouth
390671130_09fdccd52f.jpg,A closeup of a small black and white dog with a baseball in its mouth .
390671130_09fdccd52f.jpg,Black and white dog holding a baseball in mouth .
390671130_09fdccd52f.jpg,"Brown and white dog with baseball in mouth , field and building ."
390671130_09fdccd52f.jpg,brown and white dog with a baseball in its mouth .
390986651_c801db91a0.jpg,A person peaks their head out of a tent set up in a snowy field .
390986651_c801db91a0.jpg,A woman emerges from her snow covered tent .
390986651_c801db91a0.jpg,a woman sticking her head out of her tent on the side of a snowy moutnain .
390986651_c801db91a0.jpg,A woman wearing glasses and a hat pokes her head through the door of a tent on a snowy day .
390986651_c801db91a0.jpg,The camper opens up to see snow all around .
393987665_91d28f0ed0.jpg,A woman at an outdoor food stand .
393987665_91d28f0ed0.jpg,A woman makes a purchase at an outdoor vendor .
393987665_91d28f0ed0.jpg,The woman in the red jacket looks as if she was buying something from the open air vendor .
393987665_91d28f0ed0.jpg,The woman is purchasing a product
393987665_91d28f0ed0.jpg,Woman in red coat buying something from a street vendor .
396360611_941e5849a3.jpg,a man stands alone on the rocks .
396360611_941e5849a3.jpg,A man stands on a rocky cliff overlooking a body of water .
396360611_941e5849a3.jpg,A person is standing on jagged rocks above the water below .
396360611_941e5849a3.jpg,A person with a backpack stands on a rocky bank beside a body of water .
396360611_941e5849a3.jpg,Person standing on rocky edge of water with hilly land in background .
397286183_745abbf40d.jpg,A man in a blue jacket widely opens his big blue eyes as a man behind him closes his eyes as he covers his mouth .
397286183_745abbf40d.jpg,A man wearing a blue jacket looks at the camera .
397286183_745abbf40d.jpg,A startled man wearing a blue jacket is looking at the camera .
397286183_745abbf40d.jpg,A wide eyed guy in a blue jacket is holding a beer and standing next to a guy holding his nose .
397286183_745abbf40d.jpg,Man in blue is posing for the camera .
397601572_9587a39291.jpg,The back of two men 's heads riding on a train .
397601572_9587a39291.jpg,The backs of the heads of two men that are plugging their ears while riding the subway .
397601572_9587a39291.jpg,Two guys are sharing headphones and are listening to music on a subway .
397601572_9587a39291.jpg,"Two men on a busy subway , seen from behind ,"
397601572_9587a39291.jpg,Two people sitting together on a subway listening to earphones .
400562847_e15aba0aac.jpg,A brown dog carries something in his mouth while walking through snow .
400562847_e15aba0aac.jpg,A dark-colored dog walking across snow with something in its mouth .
400562847_e15aba0aac.jpg,A dog carries an object in the snow .
400562847_e15aba0aac.jpg,A dog walks through the snow while blindfolded carrying something in his mouth .
400562847_e15aba0aac.jpg,The brown dog has an object in his mouth .
400851260_5911898657.jpg,A man is shoveling snow during a sunrise .
400851260_5911898657.jpg,A man stands in the snow as the sun sets .
400851260_5911898657.jpg,A mist overshadows a man in winter gear and the winter landscape in front of him .
400851260_5911898657.jpg,A person stands in a snowy area looking down .
400851260_5911898657.jpg,Man walking through the deep snow at dusk .
405537503_f66ecc5073.jpg,A blond climber with a white shirt is scaling a stone cliff .
405537503_f66ecc5073.jpg,a lone man climbing the side of a large rock wall .
405537503_f66ecc5073.jpg,A person climbing a rock face .
405537503_f66ecc5073.jpg,a rock climber
405537503_f66ecc5073.jpg,A young man is climbing up a rock face with one rope dangling down .
408233586_f2c1be3ce1.jpg,A brown and black dog fetching a tennis ball in a lake .
408233586_f2c1be3ce1.jpg,A dog in water with its head cocked to the side looking at a ball .
408233586_f2c1be3ce1.jpg,A dog is running through the water chasing after a ball .
408233586_f2c1be3ce1.jpg,A dog is shaking off water in a lake as a red and green tennis ball floats by .
408233586_f2c1be3ce1.jpg,A dog playing with a ball in water
408748500_e8dc8c0c4f.jpg,a boy wears a red coat .
408748500_e8dc8c0c4f.jpg,A child in a red coat stands near a funny decoration .
408748500_e8dc8c0c4f.jpg,A child wearing a coat looks back at someone .
408748500_e8dc8c0c4f.jpg,The boy is dressed in a red coat and stands next to a statue .
408748500_e8dc8c0c4f.jpg,The girl in the red jacket is next to a picture of a funny face .
410413536_11f1127c46.jpg,A man kneels on a dock while a dog jumps in the water next to him .
410413536_11f1127c46.jpg,A man on a narrow dock plays with his dog that is jumping out of the water .
410413536_11f1127c46.jpg,A woman kneeling on a dock throws a ball to a dog that is jumping in the water .
410413536_11f1127c46.jpg,A woman kneels at the edge of a dock reaching toward a dog leaping nearby in the water .
410413536_11f1127c46.jpg,Dog leaps from water while woman kneels on the dock playing with him
417577408_eb571658c1.jpg,A dog is running and jumping through the woods
417577408_eb571658c1.jpg,A dog races through the woods .
417577408_eb571658c1.jpg,A dog running in the woods .
417577408_eb571658c1.jpg,A dog running quickly through the woods .
417577408_eb571658c1.jpg,a dog runs through the woods .
418796494_bdb441de42.jpg,A dachshund puppy jumps on a bed .
418796494_bdb441de42.jpg,A puppy jumps on a bed with purple sheets .
418796494_bdb441de42.jpg,A puppy on a bed with blue sheets and pillow .
418796494_bdb441de42.jpg,A small black and brown puppy is looking up
418796494_bdb441de42.jpg,The dog is on the bed .
420355149_f2076770df.jpg,A child in a green cap sits at a boats controls .
420355149_f2076770df.jpg,"A little kid dressed in blue , playing in a boat ,"
420355149_f2076770df.jpg,A small child in a cap is sitting on a large seat with hands through a steering wheel .
420355149_f2076770df.jpg,A small child in a pretend car .
420355149_f2076770df.jpg,The boy has his arms through the steering wheel
421153376_d1d325568f.jpg,A dog is jumping through the water .
421153376_d1d325568f.jpg,A dog is splashing water into the air as it runs through a wet field of grass .
421153376_d1d325568f.jpg,A medium sized dog running through puddles
421153376_d1d325568f.jpg,Dog carry leash in mouth runs through marsh .
421153376_d1d325568f.jpg,White dog with leash running through water
421808539_57abee6d55.jpg,A brown dog walks through snow .
421808539_57abee6d55.jpg,A brown puppy walking through the snow .
421808539_57abee6d55.jpg,A dog looks curious at adventures lying ahead in the snow .
421808539_57abee6d55.jpg,A dog walking in the snow
421808539_57abee6d55.jpg,A yellow puppy walking through the snow .
424506167_01f365726b.jpg,A large and small dog interact in a grassy field .
424506167_01f365726b.jpg,A small brown jumps in the air as a big brown dog watches .
424506167_01f365726b.jpg,"A small dog stands next to a larger dog , out in a field ."
424506167_01f365726b.jpg,Two dogs standing in the field .
424506167_01f365726b.jpg,Two dogs stand side by side in the yard .
425088533_a460dc4617.jpg,A little boy in a red sweater is climbing a tree .
425088533_a460dc4617.jpg,A little boy in red is climbing a tree .
425088533_a460dc4617.jpg,A small child in a tree .
425088533_a460dc4617.jpg,A toddler in a red sweatshirt and grey sweatpants in the branches of a tree
425088533_a460dc4617.jpg,A young boy in a red shirt plays in a tree .
426805536_d1d5e68c17.jpg,A bearded man reads while sitting on a wall in a park .
426805536_d1d5e68c17.jpg,a man reads his paper on the bench .
426805536_d1d5e68c17.jpg,A man wearing a red shirt sits on a cement bench and reads the paper .
426805536_d1d5e68c17.jpg,An old man sits outside reading a newspaper .
426805536_d1d5e68c17.jpg,An old man with a white beard is reading .
427082246_5bf1c3676f.jpg,a man in a yellow shirt training a black poodle
427082246_5bf1c3676f.jpg,A man in a yellow sweatshirt and black pants plays with a black poodle .
427082246_5bf1c3676f.jpg,A man wearing a yellow shirt is playing with his black poodle .
427082246_5bf1c3676f.jpg,a man wearing a yellow sweater playing with a black dog in a grassy field
427082246_5bf1c3676f.jpg,Man in yellow jacket teaching his black dog to do a trick .
427557693_1108566fd2.jpg,Two adults walking in the street in a suburban area
427557693_1108566fd2.jpg,Two distant boys walking down snowy street in urban area .
427557693_1108566fd2.jpg,Two people walking across a street .
427557693_1108566fd2.jpg,Two people walking on a street with barren trees .
427557693_1108566fd2.jpg,Two people walking on the street with lots of bare trees around and snow on the ground .
427936315_0b8f7b8d23.jpg,A brown dog is chasing a red Frisbee across a grassy field .
427936315_0b8f7b8d23.jpg,A dog leaps in the air to catch a red Frisbee .
427936315_0b8f7b8d23.jpg,a dog runs for a red Frisbee .
427936315_0b8f7b8d23.jpg,A dog surrounded by trees runs to catch a Frisbee .
427936315_0b8f7b8d23.jpg,The large brown dog is running through the grass to catch a red Frisbee .
429270993_294ba8e64c.jpg,A man in camouflage pants and a backwards cap carrying a toolbox and a backpack .
429270993_294ba8e64c.jpg,A man wearing urban combat pants is walking down the street carrying a toolbox .
429270993_294ba8e64c.jpg,Man carrying a tool box on a sidewalk
429270993_294ba8e64c.jpg,Man is carrying a tool box down the sidewalk .
429270993_294ba8e64c.jpg,Young man in camo pants carries a large metal box walks along the sidewalk .
430803349_a66c91f64e.jpg,A brown dog holding a buoy in its mouth in the water
430803349_a66c91f64e.jpg,A dog carries an object in the water .
430803349_a66c91f64e.jpg,A dog running through water with a white toy in its mouth .
430803349_a66c91f64e.jpg,The black dog is in the water with a white object in its mouth .
430803349_a66c91f64e.jpg,The black dog retreived the white toy in the water .
436009777_440c7679a1.jpg,A couple are sitting on a rock in front of a street .
436009777_440c7679a1.jpg,A man and a woman sit on a rock beside a street .
436009777_440c7679a1.jpg,Two people sit on a large rock near a city street .
436009777_440c7679a1.jpg,Two people sitting on a rock in a city park .
436009777_440c7679a1.jpg,Two people talk while sitting on a big rock .
436015762_8d0bae90c3.jpg,A man prepares to enter the red building .
436015762_8d0bae90c3.jpg,a man walking around the corner of a red building .
436015762_8d0bae90c3.jpg,A man walks past a red building with a fake rocket attached to it .
436015762_8d0bae90c3.jpg,A man walks under a building with a large rocket shaped sculpture .
436015762_8d0bae90c3.jpg,A person walking by a red building with a jet on top of it .
439037721_cdf1fc7358.jpg,Two men sitting on the bank of a lake with an ice chest .
439037721_cdf1fc7358.jpg,Two people having a picnic by a lake .
439037721_cdf1fc7358.jpg,Two people having a picnic by the shore .
439037721_cdf1fc7358.jpg,Two people sitting on grass in front of a lake looking at the sky .
439037721_cdf1fc7358.jpg,Two people with hats looking at a lake while sitting on a yellow-grassed hill .
439049388_3dcee2d30b.jpg,"People , possibly fishermen , with their boats in shadow on shore at an orangesunset"
439049388_3dcee2d30b.jpg,A man in an orange vest is standing next to a yellow canoe .
439049388_3dcee2d30b.jpg,People tend canoes at the edge of a body of water during a dimly lit time of day .
439049388_3dcee2d30b.jpg,The men are getting their kayaks secured on the beach for the night .
439049388_3dcee2d30b.jpg,Two men standing on the shore beside their kayaks at dusk .
440737340_5af34ca9cf.jpg,A black man with a red mask is carrying a box .
440737340_5af34ca9cf.jpg,A man in a domino mask carries an amplifier up a hill .
440737340_5af34ca9cf.jpg,A man with a mask carrying a black speaker
440737340_5af34ca9cf.jpg,A masked man in bright clothing carrying a large box .
440737340_5af34ca9cf.jpg,Black man lifting black box is watched by black dog .
441212506_fcc321ac28.jpg,The black dog runs with a ball with two smaller dogs behind it .
441212506_fcc321ac28.jpg,"Three dogs playing in a field , one with a ball in its mouth ."
441212506_fcc321ac28.jpg,Three dogs race towards the viewer over a lawn .
441212506_fcc321ac28.jpg,"Three dogs running in grass , one carrying a tennis ball in mouth ."
441212506_fcc321ac28.jpg,Two small dogs follow a larger dog with a tennis ball
444881000_bba92e585c.jpg,A group of college students walk in nice weather .
444881000_bba92e585c.jpg,"A group of people walk in the park , while some talk on phones ."
444881000_bba92e585c.jpg,A group of students are walking through the campus .
444881000_bba92e585c.jpg,A group of young people walking with two talking on cellphones .
444881000_bba92e585c.jpg,several young people walking casually around
446138054_d40c66d5f0.jpg,A man in an orange hat jumping .
446138054_d40c66d5f0.jpg,A man jumps in the middle of a rocky desert .
446138054_d40c66d5f0.jpg,A man wearing a white shirt and an orange shirt jumped into the air .
446138054_d40c66d5f0.jpg,Man in khaki pants does elaborate kick in desert
446138054_d40c66d5f0.jpg,Man jumping with a rock formation in background .
446291803_2fd4641b99.jpg,These woman are watching people play tennis from a bench .
446291803_2fd4641b99.jpg,Two individuals watch a tennis match .
446291803_2fd4641b99.jpg,Two people sit on a park bench while watching a neighborhood tennis match .
446291803_2fd4641b99.jpg,Two people with red scarves on their heads are watching tennis .
446291803_2fd4641b99.jpg,Two women sitting on a bench in front of a tennis court near a building complex .
448658518_eec0b648a6.jpg,A large man dressed in black on a street corner by a red brick building .
448658518_eec0b648a6.jpg,A man dressed in black is waiting at a crosswalk .
448658518_eec0b648a6.jpg,A man dressed in black stands at a street corner near a crossing light .
448658518_eec0b648a6.jpg,"A man stands at a traffic light , waiting to cross the street ."
448658518_eec0b648a6.jpg,Man in black waits at crossing signal near large brick building .
452345346_afe1248586.jpg,A brown and white dog chews on a tire .
452345346_afe1248586.jpg,A brown and white dog with pointy ears stands outside in sand holding a small tire in its mouth .
452345346_afe1248586.jpg,"a brown , black and white dog holding a tire in its mouth while standing on sand"
452345346_afe1248586.jpg,A bull terrier terrorizes an old tire in the sand .
452345346_afe1248586.jpg,"A dog standing in sand , holding a tire in his mouth ."
456299217_b2802efbc2.jpg,A girl sits outside at a large fountain .
456299217_b2802efbc2.jpg,A woman and two others are sitting nearby a decorative water fountain .
456299217_b2802efbc2.jpg,A woman sits on a wall next to a large conical fountain .
456299217_b2802efbc2.jpg,A young woman sits near a fountain .
456299217_b2802efbc2.jpg,Woman in black poses near a pyramid fountain .
458213442_12c59e61a0.jpg,A black and white dog is jumping over a hurdle .
458213442_12c59e61a0.jpg,A black and white dog jumps over a bar in an agility test .
458213442_12c59e61a0.jpg,A dog jumps over a hurdle on a grass field .
458213442_12c59e61a0.jpg,A dog leaps over a bar on an obstacle course
458213442_12c59e61a0.jpg,The black and white dog jumps over an obstacle .
459814265_d48ba48978.jpg,"A big , shaggy dog runs in a field of dandylions ."
459814265_d48ba48978.jpg,a dog running in a field of daisies
459814265_d48ba48978.jpg,"a dog sitting in the grass , with his tongue out"
459814265_d48ba48978.jpg,A long haired dog frolics in a meadow of yellow flowers .
459814265_d48ba48978.jpg,A shaggy dog plays in a field of grass and yellow flowers .
460478198_83039f2593.jpg,A dog chasing another dog by a lake .
460478198_83039f2593.jpg,A husky chasing a brown spoted dog at the shore .
460478198_83039f2593.jpg,"Two dogs , a spaniel and a husky , chase each other across the sand by a body of water ."
460478198_83039f2593.jpg,Two dogs chase each other near the water .
460478198_83039f2593.jpg,Two dogs playing by the shore .
460935487_75b2da7854.jpg,A black and white dog is running up a path towards some potted plants .
460935487_75b2da7854.jpg,A dog follows another dog around the corner but looks back .
460935487_75b2da7854.jpg,A dog is turns back toward the camera near some potted plants .
460935487_75b2da7854.jpg,A dog turning to look at the camera .
460935487_75b2da7854.jpg,A white and black dog in a hallway filled with potted plants .
460973814_5eacd1ced4.jpg,a group of people sitting around a table drinking tea or coffee
460973814_5eacd1ced4.jpg,"Three individuals sit at a table , smiling ."
460973814_5eacd1ced4.jpg,Three people gather around a table for beverages .
460973814_5eacd1ced4.jpg,Three people gather around the table and have their picture taken .
460973814_5eacd1ced4.jpg,Two women and a man sit at a table having coffee in a home .
461019788_bc0993dabd.jpg,A couple stands on a dock by the water hugging .
461019788_bc0993dabd.jpg,"A stone dock and a couple hugging at the end , water behind ."
461019788_bc0993dabd.jpg,Two people are hugging at the end of a stone jetty that looks out over the ocean .
461019788_bc0993dabd.jpg,Two people embrace on the end of a dock .
461019788_bc0993dabd.jpg,Two people stand on the pier looking at the ocean and embrace .
465859490_b077219424.jpg,A group of people are listening to a man with a moustache speak into a microphone .
465859490_b077219424.jpg,A lady with brown hair sitting at a table while someone speaks on a microphone in the background .
465859490_b077219424.jpg,A man holds a microphone and speaks as a group of seated people watch and one woman looks down .
465859490_b077219424.jpg,A woman at a table looking down .
465859490_b077219424.jpg,People sit a tables while a man speaks with a microphone .
467960888_6943257534.jpg,A black dog running along the edge of the ocean .
467960888_6943257534.jpg,A black dog runs along the beach .
467960888_6943257534.jpg,A black dog runs through surf on a sandy beach .
467960888_6943257534.jpg,A dog runs along the ocean surf .
467960888_6943257534.jpg,"Balck dog is running on clean sand beach , very close to surf ."
468871328_72990babd4.jpg,Two brown dogs are laying on the street next to a metal pole .
468871328_72990babd4.jpg,two dogs are chained to a pole .
468871328_72990babd4.jpg,Two dogs are tied to a tree in a city .
468871328_72990babd4.jpg,Two dogs tied to a tree .
468871328_72990babd4.jpg,Two small dogs sit near a tree .
472396131_6e97068d93.jpg,A puppy catching a bird
472396131_6e97068d93.jpg,A small white dog holds a bird in its mouth as it runs in a field .
472396131_6e97068d93.jpg,A white dog carries a gray bird in a field .
472396131_6e97068d93.jpg,A white puppy is carrying a black bird in its mouth .
472396131_6e97068d93.jpg,The dog returns with the hunter 's bird .
472535997_0dbf42b9f3.jpg,two african toddlers dressed in pink are playing in a sparsely decorated kitchen .
472535997_0dbf42b9f3.jpg,Two girls in pink dresses dance and clap .
472535997_0dbf42b9f3.jpg,Two little girls in pink are dancing .
472535997_0dbf42b9f3.jpg,Two little girls wearing pink outfits dance together .
472535997_0dbf42b9f3.jpg,Two very young girls in pink dance inside .
476760133_c33d2bd83d.jpg,A black dog is running across the grass carrying something in its mouth .
476760133_c33d2bd83d.jpg,A black dog is running outside with a toy in its mouth .
476760133_c33d2bd83d.jpg,A black dog runs along the green grass carrying a toy in its mouth .
476760133_c33d2bd83d.jpg,A black dog runs on green grass with a toy in his mouth .
476760133_c33d2bd83d.jpg,Black dog is carrying something in its mouth and running in the grass .
477768471_d7cd618fdb.jpg,A black and white dog is playing with a golf ball in the sand .
477768471_d7cd618fdb.jpg,A dog playing with a golf ball in front of a small wooden fence on the beach .
477768471_d7cd618fdb.jpg,A dog plays in the sand with a ball .
477768471_d7cd618fdb.jpg,A white dog with black spots looks at a golf ball in the sand .
477768471_d7cd618fdb.jpg,The dog eyes the ball before retrieving it .
47870024_73a4481f7d.jpg,A boy in yellow is riding a scooter on the street .
47870024_73a4481f7d.jpg,A boy on a scooter .
47870024_73a4481f7d.jpg,A boy wearing a helmet rides a scooter in a suburban neighborhood .
47870024_73a4481f7d.jpg,A child on a scooter is jumping the curb .
47870024_73a4481f7d.jpg,a young boy wearing an orange helmet riding a scooter
47871819_db55ac4699.jpg,A soccer player in blue is chasing after the player in black and white .
47871819_db55ac4699.jpg,The girl in the white strip is falling down as the girl in the blue strip challenges for the soccer ball .
47871819_db55ac4699.jpg,The girls are playing soccer .
47871819_db55ac4699.jpg,Two women in soccer uniforms playing soccer .
47871819_db55ac4699.jpg,Two young women on different teams are playing soccer on a field .
483136916_16976f4902.jpg,A beagle looking over his shoulder as he stand on a sandy slope .
483136916_16976f4902.jpg,A beagle stands in the sand and grass .
483136916_16976f4902.jpg,A dog stands in a field .
483136916_16976f4902.jpg,"Brown , black and white dog standing on a sandy slope ."
483136916_16976f4902.jpg,Dog standing in grassy sand dune .
483841513_e660391880.jpg,A girl does a handstand on a trampoline .
483841513_e660391880.jpg,A girl doing a handstand on a trampoline
483841513_e660391880.jpg,A girl doing a handstand on a trampoline .
483841513_e660391880.jpg,A girl is doing a trick on her trampoline .
483841513_e660391880.jpg,A little girl does a handstand on a trampoline
485312202_784508f2a9.jpg,A man is sitting on a bench behind a bike .
485312202_784508f2a9.jpg,A man sitting on a bench next to his bike .
485312202_784508f2a9.jpg,A man sitting on a bench with his bicycle leaning against a railing .
485312202_784508f2a9.jpg,A man sitting on a bench with his bike parked at the rail .
485312202_784508f2a9.jpg,Man sitting on a bench next to a bike .
486712504_36be449055.jpg,A dog is jumping across an obstacle .
486712504_36be449055.jpg,A dog jumps over a red and blue hurdle .
486712504_36be449055.jpg,A dog leaps over a red and blue jump .
486712504_36be449055.jpg,A Golden Retreiver jumps over an obstacle .
486712504_36be449055.jpg,a tan dog jumping over a red and blue toy
488408004_a1e26d4886.jpg,A child in formal clothing is walking along the edge of a stony area that is littered in places .
488408004_a1e26d4886.jpg,A little boy with a blue jacket is making a sour face at the camera .
488408004_a1e26d4886.jpg,A young boy wearing a light blue jacket walks across the brick patio .
488408004_a1e26d4886.jpg,A young boy with a blue coat makes a funny face as he walks towards the grass .
488408004_a1e26d4886.jpg,"The young boy is walking wearing a blue jacket , a black sweater and white collared shirt ."
492341908_1ef53be265.jpg,Two girls are riding a 4 wheeler .
492341908_1ef53be265.jpg,Two girls are sitting on an ATV on the sand in front of a bridge .
492341908_1ef53be265.jpg,Two girls riding an ATV .
492341908_1ef53be265.jpg,Two kids are posing on a black ATV that is on top of sand .
492341908_1ef53be265.jpg,Two young girls drive an ATV .
493542985_c85ad29ebe.jpg,A girl is rowing in a lake .
493542985_c85ad29ebe.jpg,a girl sits on a skinny canoe .
493542985_c85ad29ebe.jpg,A woman sits in a rowing scull and looks behind her at a dock .
493542985_c85ad29ebe.jpg,A woman sitting in a rowboat
493542985_c85ad29ebe.jpg,Girl in a thin rowboat leaving the dock of a lake .
494221578_027f51cdf4.jpg,A girl in a pink jacket is going headfirst down a red slide .
494221578_027f51cdf4.jpg,A girl slides on a red slide
494221578_027f51cdf4.jpg,A small girl sliding headfirst down a shiny red slide .
494221578_027f51cdf4.jpg,a toddler in a pink coat is laying front down on a red slide .
494221578_027f51cdf4.jpg,Girl in pink coat is sliding down a red slide on her stomach .
494329594_6e751372a0.jpg,A black woman in a pink bikini is sitting on a towel on a lounge chair .
494329594_6e751372a0.jpg,A girl with hot pink toe nails and bathing suit is laying on a hot pink towel .
494329594_6e751372a0.jpg,A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel .
494329594_6e751372a0.jpg,"There is a very oiled darker woman on a pink towel , lounging on a lawn chair next to her flip flops and suntan lotion ."
494329594_6e751372a0.jpg,Woman in pink is suntanning
495054019_3dee8a02f5.jpg,A white haired coach is coaching his team of young men while they run towards him .
495054019_3dee8a02f5.jpg,A white haired coach stands in front of a group of high school age boys running past him .
495054019_3dee8a02f5.jpg,Three teenage boys are running towards an older man in a white shirt .
495054019_3dee8a02f5.jpg,Three young men face an older man with a whistle .
495054019_3dee8a02f5.jpg,Three young men sprinting past their coach outside .
496110746_a93ca191ae.jpg,A child swings on a swing .
496110746_a93ca191ae.jpg,A kid is upside down on a swing .
496110746_a93ca191ae.jpg,a young child in a purple shirt hanging upside down on a swing
496110746_a93ca191ae.jpg,"Little girl , upside down on swing ."
496110746_a93ca191ae.jpg,The girl wears a purple outfit and swings upside down .
497791037_93499238d8.jpg,a boy jumping off a swing
497791037_93499238d8.jpg,A boy jumps off a swing on the swing set when its high enough .
497791037_93499238d8.jpg,A child in a white shirt coming out of a swing in midair .
497791037_93499238d8.jpg,A young boy leaps off a swing .
497791037_93499238d8.jpg,The boy wearing white is leaping from the swing .
498794783_cc2ac62b47.jpg,A girl in a dress is blowing bubbles with another girl behind her .
498794783_cc2ac62b47.jpg,Girls blow bubbles outdoors .
498794783_cc2ac62b47.jpg,There are two young girls in colorful dresses blowing bubbles .
498794783_cc2ac62b47.jpg,Two girls in colourful dresses blowing bubbles at a park .
498794783_cc2ac62b47.jpg,Two little girls wearing bright dresses are blowing bubbles with bubble wands .
498957941_f0eda42787.jpg,A boy in a blue shirt is running .
498957941_f0eda42787.jpg,A distorted image of a young boy running
498957941_f0eda42787.jpg,"A little boy running , blurry picture ."
498957941_f0eda42787.jpg,A young boy runs .
498957941_f0eda42787.jpg,Little boy running very fast .
50030244_02cd4de372.jpg,a cat sits alone in dry grass .
50030244_02cd4de372.jpg,A group of cats sit in the grass .
50030244_02cd4de372.jpg,several cats resting in a field of dry grass
50030244_02cd4de372.jpg,The cats are lazily laying in the field of dry grass .
50030244_02cd4de372.jpg,"The three cats , two white with calico accents and a gray tabby , are laying in the brown grass ."
500678178_26ce0f4417.jpg,A child lies in the hay with only a head and arm showing .
500678178_26ce0f4417.jpg,A young child is covered in straw except for the head and left arm .
500678178_26ce0f4417.jpg,Child playing and hiding underneath hay .
500678178_26ce0f4417.jpg,Girl hides in hay .
500678178_26ce0f4417.jpg,The child is playing hide and seek in the hay .
503717911_fc43cb3cf9.jpg,A dog is catching a Frisbee i its mouth .
503717911_fc43cb3cf9.jpg,A white dog catches a red disc in his mouth .
